year,area_id,county,county_olelo,species_group,ecosystem_type,exchange_value,exchange_value_formatted
2008,506,Kauai,Kauaʻi,Shallow Bottomfish,All Ecosystems,20202.77606416846,"$20,203"
2008,506,Kauai,Kauaʻi,Shallow Bottomfish,Inshore — Reef,5811.838012429525,"$5,812"
2008,506,Kauai,Kauaʻi,Shallow Bottomfish,Coastal — Open Ocean,14390.938051738936,"$14,391"
2008,506,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,11430.857404010298,"$11,431"
2008,506,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,11430.8574,"$11,431"
2008,506,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2008,506,Kauai,Kauaʻi,Pelagics,All Ecosystems,6798.748179356102,"$6,799"
2008,506,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0
2008,506,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,6798.748179,"$6,799"
2008,506,Kauai,Kauaʻi,All Species,All Ecosystems,46893.72831,"$46,894"
2008,506,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,29651.0329,"$29,651"
2008,506,Kauai,Kauaʻi,All Species,Inshore — Reef,17242.69542,"$17,243"
2008,508,Kauai,Kauaʻi,Shallow Bottomfish,All Ecosystems,38375.12237314411,"$38,375"
2008,508,Kauai,Kauaʻi,Shallow Bottomfish,Inshore — Reef,9524.852846333431,"$9,525"
2008,508,Kauai,Kauaʻi,Shallow Bottomfish,Coastal — Open Ocean,28850.269526810684,"$28,850"
2008,508,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0
2008,508,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0
2008,508,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2008,508,Kauai,Kauaʻi,Pelagics,All Ecosystems,64130.51728825053,"$64,131"
2008,508,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0
2008,508,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,64130.51729,"$64,131"
2008,508,Kauai,Kauaʻi,All Species,All Ecosystems,102505.6397,"$102,506"
2008,508,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,92980.78682,"$92,981"
2008,508,Kauai,Kauaʻi,All Species,Inshore — Reef,9524.852846,"$9,525"
2008,520,Kauai,Kauaʻi,Deep 7 Bottomfish,All Ecosystems,3661.1811104308335,"$3,661"
2008,520,Kauai,Kauaʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2008,520,Kauai,Kauaʻi,Deep 7 Bottomfish,Coastal — Open Ocean,3661.18111,"$3,661"
2008,520,Kauai,Kauaʻi,Shallow Bottomfish,All Ecosystems,3075.032431877533,"$3,075"
2008,520,Kauai,Kauaʻi,Shallow Bottomfish,Inshore — Reef,2052.871347223889,"$2,053"
2008,520,Kauai,Kauaʻi,Shallow Bottomfish,Coastal — Open Ocean,1022.1610846536436,"$1,022"
2008,520,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,10738.706139880596,"$10,739"
2008,520,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,10738.70614,"$10,739"
2008,520,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2008,520,Kauai,Kauaʻi,Pelagics,All Ecosystems,323373.3695338005,"$323,373"
2008,520,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0
2008,520,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,323373.3695,"$323,373"
2008,520,Kauai,Kauaʻi,All Species,All Ecosystems,340848.2892,"$340,848"
2008,520,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,328056.7117,"$328,057"
2008,520,Kauai,Kauaʻi,All Species,Inshore — Reef,12791.57749,"$12,792"
2008,521,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0
2008,521,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0
2008,521,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2008,521,Kauai,Kauaʻi,Pelagics,All Ecosystems,31639.396942683008,"$31,639"
2008,521,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0
2008,521,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,31639.39694,"$31,639"
2008,521,Kauai,Kauaʻi,All Species,All Ecosystems,31639.39694,"$31,639"
2008,521,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,31639.39694,"$31,639"
2008,521,Kauai,Kauaʻi,All Species,Inshore — Reef,0.0,$0
2008,522,Kauai,Kauaʻi,Deep 7 Bottomfish,All Ecosystems,919.3471113812732,$919
2008,522,Kauai,Kauaʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2008,522,Kauai,Kauaʻi,Deep 7 Bottomfish,Coastal — Open Ocean,919.3471114,$919
2008,522,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0
2008,522,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0
2008,522,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2008,522,Kauai,Kauaʻi,Pelagics,All Ecosystems,22945.545851611583,"$22,946"
2008,522,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0
2008,522,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,22945.54585,"$22,946"
2008,522,Kauai,Kauaʻi,All Species,All Ecosystems,23864.89296,"$23,865"
2008,522,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,23864.89296,"$23,865"
2008,522,Kauai,Kauaʻi,All Species,Inshore — Reef,0.0,$0
2008,523,Kauai,Kauaʻi,Shallow Bottomfish,All Ecosystems,2773.139586697549,"$2,773"
2008,523,Kauai,Kauaʻi,Shallow Bottomfish,Inshore — Reef,2058.2145834217645,"$2,058"
2008,523,Kauai,Kauaʻi,Shallow Bottomfish,Coastal — Open Ocean,714.9250032757845,$715
2008,523,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0
2008,523,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0
2008,523,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2008,523,Kauai,Kauaʻi,Pelagics,All Ecosystems,72884.34115123047,"$72,884"
2008,523,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0
2008,523,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,72884.34115,"$72,884"
2008,523,Kauai,Kauaʻi,All Species,All Ecosystems,75657.48074,"$75,657"
2008,523,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,73599.26615,"$73,599"
2008,523,Kauai,Kauaʻi,All Species,Inshore — Reef,2058.214583,"$2,058"
2008,524,Kauai,Kauaʻi,Deep 7 Bottomfish,All Ecosystems,3966.3261091020654,"$3,966"
2008,524,Kauai,Kauaʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2008,524,Kauai,Kauaʻi,Deep 7 Bottomfish,Coastal — Open Ocean,3966.326109,"$3,966"
2008,524,Kauai,Kauaʻi,Shallow Bottomfish,All Ecosystems,6058.695524771388,"$6,059"
2008,524,Kauai,Kauaʻi,Shallow Bottomfish,Inshore — Reef,4348.753076727169,"$4,349"
2008,524,Kauai,Kauaʻi,Shallow Bottomfish,Coastal — Open Ocean,1709.9424480442185,"$1,710"
2008,524,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,1925.589684518921,"$1,926"
2008,524,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,1925.589685,"$1,926"
2008,524,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2008,524,Kauai,Kauaʻi,Pelagics,All Ecosystems,187582.54253076465,"$187,583"
2008,524,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0
2008,524,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,187582.5425,"$187,583"
2008,524,Kauai,Kauaʻi,All Species,All Ecosystems,199533.1538,"$199,533"
2008,524,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,193258.8111,"$193,259"
2008,524,Kauai,Kauaʻi,All Species,Inshore — Reef,6274.342761,"$6,274"
2008,525,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0
2008,525,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0
2008,525,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2008,525,Kauai,Kauaʻi,Pelagics,All Ecosystems,2242.101335112715,"$2,242"
2008,525,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0
2008,525,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,2242.101335,"$2,242"
2008,525,Kauai,Kauaʻi,All Species,All Ecosystems,2242.101335,"$2,242"
2008,525,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,2242.101335,"$2,242"
2008,525,Kauai,Kauaʻi,All Species,Inshore — Reef,0.0,$0
2008,526,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0
2008,526,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0
2008,526,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2008,526,Kauai,Kauaʻi,Pelagics,All Ecosystems,0.0,$0
2008,526,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0
2008,526,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,0.0,$0
2008,526,Kauai,Kauaʻi,All Species,All Ecosystems,0.0,$0
2008,526,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,0.0,$0
2008,526,Kauai,Kauaʻi,All Species,Inshore — Reef,0.0,$0
2008,527,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0
2008,527,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0
2008,527,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2008,527,Kauai,Kauaʻi,Pelagics,All Ecosystems,0.0,$0
2008,527,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0
2008,527,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,0.0,$0
2008,527,Kauai,Kauaʻi,All Species,All Ecosystems,0.0,$0
2008,527,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,0.0,$0
2008,527,Kauai,Kauaʻi,All Species,Inshore — Reef,0.0,$0
2008,528,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0
2008,528,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0
2008,528,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2008,528,Kauai,Kauaʻi,Pelagics,All Ecosystems,0.0,$0
2008,528,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0
2008,528,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,0.0,$0
2008,528,Kauai,Kauaʻi,All Species,All Ecosystems,0.0,$0
2008,528,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,0.0,$0
2008,528,Kauai,Kauaʻi,All Species,Inshore — Reef,0.0,$0
2007,100,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,7820.349466390037,"$7,820"
2007,100,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2007,100,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,7820.349466,"$7,820"
2007,100,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,3685.225032326092,"$3,685"
2007,100,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,996.8213209196972,$997
2007,100,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,2688.403711406395,"$2,688"
2007,100,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,16203.749303783256,"$16,204"
2007,100,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,16203.7493,"$16,204"
2007,100,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,100,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,69571.77968120575,"$69,572"
2007,100,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,100,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,69571.77968,"$69,572"
2007,100,Hawaii,Hawaiʻi,All Species,All Ecosystems,97281.10348,"$97,281"
2007,100,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,80080.53286,"$80,081"
2007,100,Hawaii,Hawaiʻi,All Species,Inshore — Reef,17200.57062,"$17,201"
2007,101,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,25894.975345394178,"$25,895"
2007,101,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2007,101,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,25894.97535,"$25,895"
2007,101,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,13223.851435801807,"$13,224"
2007,101,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,4365.704027462046,"$4,366"
2007,101,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,8858.147408339762,"$8,858"
2007,101,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,756393.0276744643,"$756,393"
2007,101,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,756393.0277,"$756,393"
2007,101,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,101,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,305408.883803671,"$305,409"
2007,101,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,101,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,305408.8838,"$305,409"
2007,101,Hawaii,Hawaiʻi,All Species,All Ecosystems,1100920.738,"$1,100,921"
2007,101,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,340162.0066,"$340,162"
2007,101,Hawaii,Hawaiʻi,All Species,Inshore — Reef,760758.7317,"$760,759"
2007,102,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,47139.56106157674,"$47,140"
2007,102,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2007,102,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,47139.56106,"$47,140"
2007,102,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,24015.251927166217,"$24,015"
2007,102,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,7623.141570530632,"$7,623"
2007,102,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,16392.110356635585,"$16,392"
2007,102,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,27238.72981670491,"$27,239"
2007,102,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,27238.72982,"$27,239"
2007,102,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,102,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,32320.467980478395,"$32,320"
2007,102,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,102,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,32320.46798,"$32,320"
2007,102,Hawaii,Hawaiʻi,All Species,All Ecosystems,130714.0108,"$130,714"
2007,102,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,95852.1394,"$95,852"
2007,102,Hawaii,Hawaiʻi,All Species,Inshore — Reef,34861.87139,"$34,862"
2007,103,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,1130.19565379546,"$1,130"
2007,103,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,393.03819005125695,$393
2007,103,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,737.157463744203,$737
2007,103,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,3903.2332465316094,"$3,903"
2007,103,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,3903.233247,"$3,903"
2007,103,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,103,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,2994.9237495240413,"$2,995"
2007,103,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,103,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,2994.92375,"$2,995"
2007,103,Hawaii,Hawaiʻi,All Species,All Ecosystems,8028.35265,"$8,028"
2007,103,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,3732.081213,"$3,732"
2007,103,Hawaii,Hawaiʻi,All Species,Inshore — Reef,4296.271437,"$4,296"
2007,104,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,38878.510465452775,"$38,879"
2007,104,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,38878.51047,"$38,879"
2007,104,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,104,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,221.90449221381493,$222
2007,104,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,104,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,221.9044922,$222
2007,104,Hawaii,Hawaiʻi,All Species,All Ecosystems,39100.41496,"$39,100"
2007,104,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,221.9044922,$222
2007,104,Hawaii,Hawaiʻi,All Species,Inshore — Reef,38878.51047,"$38,879"
2007,105,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,14620.289697593353,"$14,620"
2007,105,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2007,105,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,14620.2897,"$14,620"
2007,105,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,1688.5460439541127,"$1,689"
2007,105,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,442.63185008347574,$443
2007,105,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,1245.914193870637,"$1,246"
2007,105,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,77543.33070950453,"$77,543"
2007,105,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,77543.33071,"$77,543"
2007,105,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,105,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,11670.445120649256,"$11,670"
2007,105,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,105,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,11670.44512,"$11,670"
2007,105,Hawaii,Hawaiʻi,All Species,All Ecosystems,105522.6116,"$105,523"
2007,105,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,27536.64901,"$27,537"
2007,105,Hawaii,Hawaiʻi,All Species,Inshore — Reef,77985.96256,"$77,986"
2007,106,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,3983.658536431533,"$3,984"
2007,106,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2007,106,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,3983.658536,"$3,984"
2007,106,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,3024.5385182914324,"$3,025"
2007,106,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,1512.4379450641932,"$1,512"
2007,106,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,1512.1005732272392,"$1,512"
2007,106,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,44628.481698979755,"$44,628"
2007,106,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,44628.4817,"$44,628"
2007,106,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,106,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,99954.91127930683,"$99,955"
2007,106,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,106,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,99954.91128,"$99,955"
2007,106,Hawaii,Hawaiʻi,All Species,All Ecosystems,151591.59,"$151,592"
2007,106,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,105450.6704,"$105,451"
2007,106,Hawaii,Hawaiʻi,All Species,Inshore — Reef,46140.91964,"$46,141"
2007,107,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,34069.00295419085,"$34,069"
2007,107,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2007,107,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,34069.00295,"$34,069"
2007,107,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,16082.264883436666,"$16,082"
2007,107,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,16082.26488,"$16,082"
2007,107,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,107,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,109181.10202508175,"$109,181"
2007,107,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,107,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,109181.102,"$109,181"
2007,107,Hawaii,Hawaiʻi,All Species,All Ecosystems,159332.3699,"$159,332"
2007,107,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,143250.105,"$143,250"
2007,107,Hawaii,Hawaiʻi,All Species,Inshore — Reef,16082.26488,"$16,082"
2007,108,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,7473.8404755186675,"$7,474"
2007,108,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2007,108,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,7473.840476,"$7,474"
2007,108,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,6397.159818179157,"$6,397"
2007,108,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,6397.159818,"$6,397"
2007,108,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,108,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,33801.09029448376,"$33,801"
2007,108,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,108,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,33801.09029,"$33,801"
2007,108,Hawaii,Hawaiʻi,All Species,All Ecosystems,47672.09059,"$47,672"
2007,108,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,41274.93077,"$41,275"
2007,108,Hawaii,Hawaiʻi,All Species,Inshore — Reef,6397.159818,"$6,397"
2007,120,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,21545.690080663888,"$21,546"
2007,120,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2007,120,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,21545.69008,"$21,546"
2007,120,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,56199.96288617036,"$56,200"
2007,120,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,43526.47737371931,"$43,526"
2007,120,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,12673.48551245105,"$12,673"
2007,120,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,38074.659417871626,"$38,075"
2007,120,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,38074.65942,"$38,075"
2007,120,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,120,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,111986.54137132532,"$111,987"
2007,120,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,120,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,111986.5414,"$111,987"
2007,120,Hawaii,Hawaiʻi,All Species,All Ecosystems,227806.8538,"$227,807"
2007,120,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,146205.717,"$146,206"
2007,120,Hawaii,Hawaiʻi,All Species,Inshore — Reef,81601.13679,"$81,601"
2007,121,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,31281.99529485475,"$31,282"
2007,121,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2007,121,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,31281.99529,"$31,282"
2007,121,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,8534.945188537957,"$8,535"
2007,121,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,2484.631121886259,"$2,485"
2007,121,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,6050.314066651697,"$6,050"
2007,121,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,107361.6379841445,"$107,362"
2007,121,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,107361.638,"$107,362"
2007,121,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,121,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,993305.0980919456,"$993,305"
2007,121,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,121,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,993305.0981,"$993,305"
2007,121,Hawaii,Hawaiʻi,All Species,All Ecosystems,1140483.677,"$1,140,484"
2007,121,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,1030637.407,"$1,030,637"
2007,121,Hawaii,Hawaiʻi,All Species,Inshore — Reef,109846.2691,"$109,846"
2007,122,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,65190.28976879665,"$65,190"
2007,122,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
2007,122,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,65190.28977,"$65,190"
2007,122,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,21464.720839794973,"$21,465"
2007,122,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,6256.448259030511,"$6,256"
2007,122,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,15208.272580764462,"$15,208"
2007,122,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,1487.965652086893,"$1,488"
2007,122,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,1487.965652,"$1,488"
2007,122,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0
2007,122,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,189756.8264549329,"$189,757"
2007,122,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0
2007,122,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,189756.8265,"$189,757"
2007,122,Hawaii,Hawaiʻi,All Species,All Ecosystems,277899.8027,"$277,900"
2007,122,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,270155.3888,"$270,155"
2007,122,Hawaii,Hawaiʻi,All Species,Inshore — Reef,7744.413911,"$7,744"
2007,123,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,0.0,$0
2007,123,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,0.0,$0
